Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
[281]    0.0    0.00    0.00      70         spdlog::sinks::simple_file_sink<spdlog::details::null_mutex>::_sink_it(spdlog::details::log_msg const&) [281]
                0.00    0.00      70/3148        spdlog::details::file_helper::write(spdlog::details::log_msg const&) [200]
-----------------------------------------------
                0.00    0.00       1/65          protobuf_google_2fprotobuf_2fdescriptor_2eproto::AddDescriptorsImpl() [745]
                0.00    0.00       3/65          google::protobuf::FileDescriptorProto::FileDescriptorProto() <cycle 8> [456]
                0.00    0.00      26/65          protobuf_google_2fprotobuf_2fdescriptor_2eproto::InitDefaults() [511]
                0.00    0.00      35/65          google::protobuf::DescriptorProto::DescriptorProto() <cycle 8> [319]
[282]    0.0    0.00    0.00      65         google::protobuf::internal::InitSCC(google::protobuf::internal::SCCInfoBase*) [282]
-----------------------------------------------
                0.00    0.00       1/64          stride::ControlHelper::CheckOutputPrefix() [603]
                0.00    0.00       3/64          boost::optional<bool> boost::property_tree::basic_ptree<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::less<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::get_optional<bool>(boost::property_tree::string_path<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, boost::property_tree::id_translator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > const&) const [97]
                0.00    0.00       4/64          stride::ControlHelper::ControlHelper() [93]
                0.00    0.00       6/64          stride::ControlHelper::RegisterViewers(std::shared_ptr<stride::SimRunner>) [96]
                0.00    0.00       7/64          stride::ControlHelper::LogStartup() [103]
                0.00    0.00       7/64          std::_Hashtable<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, spdlog::level::level_enum>, std::allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, spdlog::level::level_enum> >, std::__detail::_Select1st, std::equal_to<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::hash<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<true, false, true> >::_Hashtable<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, spdlog::level::level_enum> const*>(std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, spdlog::level::level_enum> const*, std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, spdlog::level::level_enum> const*, unsigned long, std::hash<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > const&, std::__detail::_Mod_range_hashing const&, std::__detail::_Default_ranged_hash const&, std::equal_to<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > const&, std::__detail::_Select1st const&, std::allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, spdlog::level::level_enum> > const&) [621]
                0.00    0.00      14/64          stride::ControlHelper::ControlHelper(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, boost::property_tree::basic_ptree<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::less<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > const&) [84]
                0.00    0.00      22/64          stride::ControlHelper::InstallLogger() [102]
[283]    0.0    0.00    0.00      64         std::_Function_handler<void (std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&), stride::ControlHelper::CheckEnv()::{lambda(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&)#1}>::_M_invoke(std::_Any_data const&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) [283]
                0.00    0.00      58/106094      std::char_traits<char>::length(char const*) [149]
-----------------------------------------------
                0.00    0.00       2/63          stride::util::LogUtils::CreateRotatingLogger(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) [108]
                0.00    0.00       2/63          spdlog::details::file_helper::open(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, bool) [487]
                0.00    0.00       5/63          stride::util::LogUtils::CreateCliLogger(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) [112]
                0.00    0.00       6/63          spdlog::logger::logger(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, std::shared_ptr<spdlog::sinks::sink>) [106]
                0.00    0.00      48/63          spdlog::sinks::ansicolor_sink<spdlog::details::null_mutex>::ansicolor_sink(_IO_FILE*) [595]
[284]    0.0    0.00    0.00      63         __tcf_0 [284]
                0.00    0.00      64/106094      std::char_traits<char>::length(char const*) [149]
-----------------------------------------------
                0.00    0.00      61/61          boost::property_tree::json_parser::detail::parser<boost::property_tree::json_parser::detail::standard_callbacks<boost::property_tree::basic_ptree<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::less<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > >, boost::property_tree::json_parser::detail::encoding<char>, std::istreambuf_iterator<char, std::char_traits<char> >, std::istreambuf_iterator<char, std::char_traits<char> > >::parse_string() [105]
[285]    0.0    0.00    0.00      61         boost::property_tree::json_parser::detail::standard_callbacks<boost::property_tree::basic_ptree<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::less<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > >::on_code_unit(char) [285]
-----------------------------------------------
                0.00    0.00       1/59          google::protobuf::FileDescriptorProto::MergePartialFromCodedStream(google::protobuf::io::CodedInputStream*) [479]
                0.00    0.00       4/59          google::protobuf::FieldDescriptorProto::MergePartialFromCodedStream(google::protobuf::io::CodedInputStream*) [261]
                0.00    0.00      14/59          google::protobuf::DescriptorProto::MergePartialFromCodedStream(google::protobuf::io::CodedInputStream*) <cycle 7> [321]
                0.00    0.00      40/59          google::protobuf::EnumDescriptorProto::MergePartialFromCodedStream(google::protobuf::io::CodedInputStream*) [395]
[286]    0.0    0.00    0.00      59         google::protobuf::io::CodedInputStream::ReadVarintSizeAsInt(int*) [286]
                0.00    0.00       1/20          google::protobuf::io::CodedInputStream::ReadVarintSizeAsIntFallback() [355]
-----------------------------------------------
                0.00    0.00       1/56          std::__detail::_NFA<std::__cxx11::regex_traits<char> >::_M_insert_repeat(long, long, bool) [696]
                0.00    0.00       8/56          std::__detail::_Compiler<std::__cxx11::regex_traits<char> >::_Compiler(char const*, char const*, std::locale const&, std::regex_constants::syntax_option_type) [469]
                0.00    0.00      13/56          std::__detail::_NFA<std::__cxx11::regex_traits<char> >::_M_insert_matcher(std::function<bool (char)>) [370]
                0.00    0.00      34/56          std::__detail::_NFA<std::__cxx11::regex_traits<char> >::_M_insert_state(std::__detail::_State<char>) [329]
[287]    0.0    0.00    0.00      56         std::__detail::_State<char>::_State(std::__detail::_State<char>&&) [287]
-----------------------------------------------
                0.00    0.00      53/53          stride::util::Subject<stride::sim_event::Id>::Notify(stride::sim_event::Id const&) [10]
[288]    0.0    0.00    0.00      53         std::_Function_handler<void (stride::sim_event::Id const&), std::_Bind<void (stride::viewers::InfectedFileViewer::*(std::shared_ptr<stride::viewers::InfectedFileViewer>, std::_Placeholder<1>))(stride::sim_event::Id)> >::_M_invoke(std::_Any_data const&, stride::sim_event::Id const&) [288]
-----------------------------------------------
                0.00    0.00      53/53          stride::util::Subject<stride::sim_event::Id>::Notify(stride::sim_event::Id const&) [10]
[289]    0.0    0.00    0.00      53         std::_Function_handler<void (stride::sim_event::Id const&), std::_Bind<void (stride::viewers::CliViewer::*(std::shared_ptr<stride::viewers::CliViewer>, std::_Placeholder<1>))(stride::sim_event::Id)> >::_M_invoke(std::_Any_data const&, stride::sim_event::Id const&) [289]
-----------------------------------------------
                0.00    0.00      52/52          stride::viewers::CliViewer::Update(stride::sim_event::Id) [23]
[290]    0.0    0.00    0.00      52         void spdlog::logger::log<unsigned short, unsigned int>(spdlog::level::level_enum, char const*, unsigned short const&, unsigned int const&) [290]
                0.00    0.00      52/6330        fmt::BasicWriter<char>::write(fmt::BasicCStringRef<char>, fmt::ArgList) [187]
                0.00    0.00      52/3174        spdlog::logger::_sink_it(spdlog::details::log_msg&) [199]
-----------------------------------------------
                0.00    0.00      51/51          spdlog::sinks::base_sink<std::mutex>::flush() [292]
[291]    0.0    0.00    0.00      51         spdlog::sinks::rotating_file_sink<std::mutex>::_flush() [291]
-----------------------------------------------
                0.00    0.00      51/51          spdlog::logger::flush() [293]
[292]    0.0    0.00    0.00      51         spdlog::sinks::base_sink<std::mutex>::flush() [292]
                0.00    0.00      51/51          spdlog::sinks::rotating_file_sink<std::mutex>::_flush() [291]
-----------------------------------------------
                0.00    0.00      51/51          stride::Sim::TimeStep() [94]
[293]    0.0    0.00    0.00      51         spdlog::logger::flush() [293]
                0.00    0.00      51/51          spdlog::sinks::base_sink<std::mutex>::flush() [292]
-----------------------------------------------
                0.00    0.00      51/51          std::_Sp_counted_base<(__gnu_cxx::_Lock_policy)2>::_M_release() <cycle 1> [29]
[294]    0.0    0.00    0.00      51         stride::DaysOffStandard::~DaysOffStandard() [294]
-----------------------------------------------
                0.00    0.00      51/51          stride::PublicHealthAgency::Exec(std::shared_ptr<stride::Population>, stride::util::RnMan&, unsigned short) [98]
[295]    0.0    0.00    0.00      51         stride::PublicHealthAgency::PerformCaseFinding(std::shared_ptr<stride::Population>, stride::util::RnMan&, unsigned short) [295]
-----------------------------------------------
                0.00    0.00      51/51          stride::Sim::TimeStep() [94]
[296]    0.0    0.00    0.00      51         stride::Calendar::AdvanceDay() [296]
-----------------------------------------------
                0.00    0.00      51/51          stride::Sim::TimeStep() [94]
[297]    0.0    0.00    0.00      51         std::_Sp_counted_ptr_inplace<stride::DaysOffStandard, std::allocator<stride::DaysOffStandard>, (__gnu_cxx::_Lock_policy)2>::_M_destroy() [297]
-----------------------------------------------
                0.00    0.00      51/51          std::_Sp_counted_base<(__gnu_cxx::_Lock_policy)2>::_M_release() <cycle 1> [29]
[298]    0.0    0.00    0.00      51         std::_Sp_counted_ptr_inplace<stride::DaysOffStandard, std::allocator<stride::DaysOffStandard>, (__gnu_cxx::_Lock_policy)2>::_M_dispose() [298]
-----------------------------------------------
                0.00    0.00      51/51          stride::Sim::TimeStep() [94]
[299]    0.0    0.00    0.00      51         std::_Sp_counted_ptr_inplace<stride::DaysOffStandard, std::allocator<stride::DaysOffStandard>, (__gnu_cxx::_Lock_policy)2>::_M_get_deleter(std::type_info const&) [299]
-----------------------------------------------
                0.00    0.00       1/51          TCLAP::CmdLine::parse(std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >&) [542]
                0.00    0.00       1/51          std::__detail::_Compiler<std::__cxx11::regex_traits<char> >::_M_quantifier() [369]
                0.00    0.00       1/51          std::__detail::_Compiler<std::__cxx11::regex_traits<char> >::_M_atom() [362]
                0.00    0.00       1/51          TCLAP::ValueArg<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >::_extractValue(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) [545]
                0.00    0.00       1/51          TCLAP::MultiArg<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >::_extractValue(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) [544]
                0.00    0.00       2/51          spdlog::details::pad_n_join(fmt::BasicMemoryWriter<char, std::allocator<char> >&, int, int, int, char) [100]
                0.00    0.00       2/51          spdlog::details::file_helper::open(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, bool) [487]
                0.00    0.00       3/51          stride::util::Rn<pcg_detail::engine<unsigned long, unsigned __int128, pcg_detail::xsl_rr_mixin<unsigned long, unsigned __int128>, false, pcg_detail::specific_stream<unsigned __int128>, pcg_detail::default_multiplier<unsigned __int128> > >::Initialize(stride::util::Rn<pcg_detail::engine<unsigned long, unsigned __int128, pcg_detail::xsl_rr_mixin<unsigned long, unsigned __int128>, false, pcg_detail::specific_stream<unsigned __int128>, pcg_detail::default_multiplier<unsigned __int128> > >::Info const&) [83]
                0.00    0.00       4/51          std::__detail::_Compiler<std::__cxx11::regex_traits<char> >::_Compiler(char const*, char const*, std::locale const&, std::regex_constants::syntax_option_type) [469]
                0.00    0.00       4/51          std::__detail::_Compiler<std::__cxx11::regex_traits<char> >::_M_assertion() [353]
                0.00    0.00       4/51          spdlog::sinks::ansicolor_sink<spdlog::details::null_mutex>::ansicolor_sink(_IO_FILE*) [595]
                0.00    0.00       4/51          stride::util::FileSys::Initialize() [610]
                0.00    0.00      11/51          std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::operator=(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&&) [351]
                0.00    0.00      12/51          std::__detail::_Compiler<std::__cxx11::regex_traits<char> >::_M_try_char() [365]
[300]    0.0    0.00    0.00      51         std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_assign(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) [300]
                0.00    0.00      20/489581      __tcf_0 [130]
-----------------------------------------------
                0.00    0.00      47/47          fmt::BasicFormatter<char, fmt::ArgFormatter<char> >::format(char const*&, fmt::internal::Arg const&) [169]
[301]    0.0    0.00    0.00      47         void fmt::BasicWriter<char>::write_int<unsigned long long, fmt::FormatSpec>(unsigned long long, fmt::FormatSpec) [301]
                0.00    0.00      47/9673        char* fmt::BasicWriter<char>::prepare_int_buffer<fmt::FormatSpec>(unsigned int, fmt::FormatSpec const&, char const*, unsigned int) [175]
                0.00    0.00      47/489581      __tcf_0 [130]
-----------------------------------------------
                0.00    0.00      12/46          std::_Sp_counted_ptr_inplace<std::__detail::_NFA<std::__cxx11::regex_traits<char> >, std::allocator<std::__detail::_NFA<std::__cxx11::regex_traits<char> > >, (__gnu_cxx::_Lock_policy)2>::_M_dispose() [439]
                0.00    0.00      34/46          std::__detail::_NFA<std::__cxx11::regex_traits<char> >::_M_insert_state(std::__detail::_State<char>) [329]
[302]    0.0    0.00    0.00      46         std::_Function_base::_Base_manager<std::__detail::_CharMatcher<std::__cxx11::regex_traits<char>, false, false> >::_M_manager(std::_Any_data&, std::_Any_data const&, std::_Manager_operation) [302]
-----------------------------------------------
                                   1             protobuf_geogrid_2eproto::InitDefaultsGeoGrid_Person() <cycle 8> [505]
                                   1             protobuf_geogrid_2eproto::InitDefaultsGeoGrid_Location_Commute() <cycle 8> [507]
                                   1             protobuf_geogrid_2eproto::InitDefaultsGeoGrid_Location_Coordinate() <cycle 8> [508]
                                   1             protobuf_geogrid_2eproto::InitDefaultsGeoGrid_Location_ContactCenter_ContactPool() <cycle 8> [510]
                                   1             protobuf_geogrid_2eproto::InitDefaultsGeoGrid_Location_ContactCenter() <cycle 8> [509]
                                   1             protobuf_geogrid_2eproto::InitDefaultsGeoGrid_Location() <cycle 8> [506]
                                   1             protobuf_geogrid_2eproto::InitDefaultsGeoGrid() <cycle 8> [504]
                                   1             protobuf_google_2fprotobuf_2fdescriptor_2eproto::InitDefaultsUninterpretedOption_NamePart() <cycle 8> [535]
                                   1             protobuf_google_2fprotobuf_2fdescriptor_2eproto::InitDefaultsOneofDescriptorProto() <cycle 8> [528]
                                   1             protobuf_google_2fprotobuf_2fdescriptor_2eproto::InitDefaultsEnumValueDescriptorProto() <cycle 8> [533]
                                   1             protobuf_google_2fprotobuf_2fdescriptor_2eproto::InitDefaultsEnumDescriptorProto_EnumReservedRange() <cycle 8> [538]
                                   1             protobuf_google_2fprotobuf_2fdescriptor_2eproto::InitDefaultsDescriptorProto_ReservedRange() <cycle 8> [536]
                                   1             protobuf_google_2fprotobuf_2fdescriptor_2eproto::InitDefaultsDescriptorProto_ExtensionRange() <cycle 8> [537]
                                   1             protobuf_google_2fprotobuf_2fdescriptor_2eproto::InitDefaultsMethodDescriptorProto() <cycle 8> [530]
                                   1             protobuf_google_2fprotobuf_2fdescriptor_2eproto::InitDefaultsFieldDescriptorProto() <cycle 8> [527]
                                   1             google::protobuf::GeneratedCodeInfo_Annotation::GeneratedCodeInfo_Annotation() <cycle 8> [592]
                                   1             google::protobuf::SourceCodeInfo_Location::SourceCodeInfo_Location() <cycle 8> [590]
                                   1             google::protobuf::UninterpretedOption::UninterpretedOption() <cycle 8> [588]
                                   1             google::protobuf::ExtensionRangeOptions::ExtensionRangeOptions() <cycle 8> [589]
                                   1             google::protobuf::FileOptions::FileOptions() <cycle 8> [473]
                                   1             google::protobuf::MessageOptions::MessageOptions() <cycle 8> [585]
                                   1             google::protobuf::FieldOptions::FieldOptions() <cycle 8> [416]
                                   1             google::protobuf::OneofOptions::OneofOptions() <cycle 8> [583]
                                   1             google::protobuf::EnumOptions::EnumOptions() <cycle 8> [580]
                                   1             google::protobuf::EnumValueOptions::EnumValueOptions() <cycle 8> [587]
                                   1             google::protobuf::ServiceOptions::ServiceOptions() <cycle 8> [586]
                                   1             google::protobuf::MethodOptions::MethodOptions() <cycle 8> [584]
                                   1             protobuf_google_2fprotobuf_2fdescriptor_2eproto::InitDefaultsServiceDescriptorProto() <cycle 8> [531]
                                   1             google::protobuf::EnumDescriptorProto::EnumDescriptorProto() <cycle 8> [391]
                                   1             google::protobuf::DescriptorProto::DescriptorProto() <cycle 8> [319]
                                   1             protobuf_google_2fprotobuf_2fdescriptor_2eproto::InitDefaultsFileDescriptorSet() <cycle 8> [522]
                                   1             protobuf_google_2fprotobuf_2fdescriptor_2eproto::InitDefaultsSourceCodeInfo() <cycle 8> [519]
                                   1             protobuf_google_2fprotobuf_2fdescriptor_2eproto::InitDefaultsGeneratedCodeInfo() <cycle 8> [523]
                                   2             google::protobuf::FileDescriptorProto::FileDescriptorProto() <cycle 8> [456]
                0.00    0.00       1/58          protobuf_google_2fprotobuf_2fdescriptor_2eproto::AddDescriptorsImpl() [745]
                0.00    0.00       2/58          protobuf_google_2fprotobuf_2fdescriptor_2eproto::InitDefaults() [511]
                0.00    0.00       7/58          protobuf_geogrid_2eproto::AddDescriptorsImpl() [711]
[303]    0.0    0.00    0.00      45         google::protobuf::internal::InitSCCImpl(google::protobuf::internal::SCCInfoBase*) <cycle 8> [303]
                0.00    0.00      16/37          google::protobuf::internal::OnShutdownRun(void (*)(void const*), void const*) [315]
                                   9             google::protobuf::internal::(anonymous namespace)::InitSCC_DFS(google::protobuf::internal::SCCInfoBase*) <cycle 8> [388]
                                   1             protobuf_google_2fprotobuf_2fdescriptor_2eproto::InitDefaultsGeneratedCodeInfo() <cycle 8> [523]
                                   1             protobuf_google_2fprotobuf_2fdescriptor_2eproto::InitDefaultsFileDescriptorSet() <cycle 8> [522]
                                   1             protobuf_google_2fprotobuf_2fdescriptor_2eproto::InitDefaultsFileDescriptorProto() <cycle 8> [525]
                                   1             protobuf_geogrid_2eproto::InitDefaultsGeoGrid() <cycle 8> [504]
                                   1             protobuf_geogrid_2eproto::InitDefaultsGeoGrid_Location() <cycle 8> [506]
                                   1             protobuf_geogrid_2eproto::InitDefaultsGeoGrid_Location_ContactCenter() <cycle 8> [509]
                                   1             protobuf_google_2fprotobuf_2fdescriptor_2eproto::InitDefaultsSourceCodeInfo() <cycle 8> [519]
                                   1             protobuf_google_2fprotobuf_2fdescriptor_2eproto::InitDefaultsFileOptions() <cycle 8> [513]
                                   1             protobuf_google_2fprotobuf_2fdescriptor_2eproto::InitDefaultsServiceDescriptorProto() <cycle 8> [531]
                                   1             protobuf_google_2fprotobuf_2fdescriptor_2eproto::InitDefaultsDescriptorProto() <cycle 8> [520]
                                   1             protobuf_google_2fprotobuf_2fdescriptor_2eproto::InitDefaultsGeneratedCodeInfo_Annotation() <cycle 8> [534]
                                   1             protobuf_geogrid_2eproto::InitDefaultsGeoGrid_Person() <cycle 8> [505]
                                   1             protobuf_geogrid_2eproto::InitDefaultsGeoGrid_Location_Commute() <cycle 8> [507]
                                   1             protobuf_geogrid_2eproto::InitDefaultsGeoGrid_Location_ContactCenter_ContactPool() <cycle 8> [510]
                                   1             protobuf_geogrid_2eproto::InitDefaultsGeoGrid_Location_Coordinate() <cycle 8> [508]
                                   1             protobuf_google_2fprotobuf_2fdescriptor_2eproto::InitDefaultsSourceCodeInfo_Location() <cycle 8> [532]
                                   1             protobuf_google_2fprotobuf_2fdescriptor_2eproto::InitDefaultsServiceOptions() <cycle 8> [518]
                                   1             protobuf_google_2fprotobuf_2fdescriptor_2eproto::InitDefaultsMethodDescriptorProto() <cycle 8> [530]
                                   1             protobuf_google_2fprotobuf_2fdescriptor_2eproto::InitDefaultsDescriptorProto_ReservedRange() <cycle 8> [536]
                                   1             protobuf_google_2fprotobuf_2fdescriptor_2eproto::InitDefaultsMessageOptions() <cycle 8> [517]
                                   1             protobuf_google_2fprotobuf_2fdescriptor_2eproto::InitDefaultsOneofDescriptorProto() <cycle 8> [528]
                                   1             protobuf_google_2fprotobuf_2fdescriptor_2eproto::InitDefaultsDescriptorProto_ExtensionRange() <cycle 8> [537]
                                   1             protobuf_google_2fprotobuf_2fdescriptor_2eproto::InitDefaultsEnumDescriptorProto() <cycle 8> [524]
                                   1             protobuf_google_2fprotobuf_2fdescriptor_2eproto::InitDefaultsFieldDescriptorProto() <cycle 8> [527]
-----------------------------------------------
                0.00    0.00       1/44          stride::ControlHelper::InstallLogger() [102]
                0.00    0.00       1/44          stride::ControlHelper::ControlHelper(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, boost::property_tree::basic_ptree<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::less<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > const&) [84]
                0.00    0.00       2/44          stride::DiseaseSeeder::Seed(std::shared_ptr<stride::Population>) [71]
                0.00    0.00       3/44          stride::GeoPopBuilder::Build(std::shared_ptr<stride::Population>) [3]
                0.00    0.00      37/44          void boost::property_tree::xml_parser::write_xml_element<boost::property_tree::basic_ptree<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::less<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > >(std::basic_ostream<boost::property_tree::basic_ptree<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::less<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::key_type::value_type, std::char_traits<boost::property_tree::basic_ptree<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::less<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::key_type::value_type> >&, boost::property_tree::basic_ptree<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::less<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::key_type const&, boost::property_tree::basic_ptree<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::less<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > const&, int, boost::property_tree::xml_parser::xml_writer_settings<boost::property_tree::basic_ptree<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::less<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::key_type> const&) [77]
[304]    0.0    0.00    0.00      44         boost::enable_if<boost::property_tree::detail::is_translator<boost::property_tree::id_translator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >::type boost::property_tree::basic_ptree<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::less<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::get_value<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, boost::property_tree::id_translator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >(boost::property_tree::id_translator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >) const [304]
                0.00    0.00      88/99          __tcf_0 [272]
-----------------------------------------------
                0.00    0.00       2/43          google::protobuf::FileDescriptorProto::~FileDescriptorProto() [481]
                0.00    0.00       7/43          void google::protobuf::internal::RepeatedPtrFieldBase::Destroy<google::protobuf::RepeatedPtrField<google::protobuf::EnumDescriptorProto>::TypeHandler>() [318]
                0.00    0.00      34/43          google::protobuf::DescriptorProto::~DescriptorProto() <cycle 6> [322]
[305]    0.0    0.00    0.00      43         void google::protobuf::internal::RepeatedPtrFieldBase::Destroy<google::protobuf::RepeatedPtrField<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >::TypeHandler>() [305]
-----------------------------------------------
                0.00    0.00       2/42          void boost::property_tree::xml_parser::write_xml_internal<boost::property_tree::basic_ptree<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::less<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > >(std::basic_ostream<boost::property_tree::basic_ptree<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::less<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::key_type::value_type, std::char_traits<boost::property_tree::basic_ptree<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::less<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::key_type::value_type> >&, boost::property_tree::basic_ptree<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::less<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > const&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, boost::property_tree::xml_parser::xml_writer_settings<boost::property_tree::basic_ptree<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::less<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::key_type> const&) [78]
